city_id,city,extract_date,temperature,humidity,wind,description,sunrise,sunset,timezone,snow,rain,cloud
2542997,marrakesh,2025-06-23 09:45:51.523648,19.04,82,4.63,scattered clouds,1750656472,1750707633,3600,0,0,40
