city_id,city,extract_date,temperature,humidity,wind,description,sunrise,sunset,timezone,snow,rain,cloud
3128760,barcelone,2025-06-22 11:22:04.912358,29.05,53,2.24,clear sky,1750565895,1750620505,7200,0,0,0
