city_id,city,extract_date,temperature,humidity,wind,description,sunrise,sunset,timezone,snow,rain,cloud
1850144,tokyo,2025-06-27 06:54:23.909389,32.52,55,2.06,scattered clouds,1750966034,1751018461,32400,0,0,40
