city_id,city,extract_date,temperature,humidity,wind,description,sunrise,sunset,timezone,snow,rain,cloud
2542997,marrakesh,2025-06-25 09:30:59.668142,21.28,55,1.45,clear sky,1750829304,1750880449,3600,0,0,0
