city_id,city,extract_date,temperature,humidity,wind,description,sunrise,sunset,timezone,snow,rain,cloud
2542997,marrakesh,2025-06-26,30.04,32,1.54,scattered clouds,1751002141,1751053260,3600,0,0,40
